License Year,Hunting,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points,4 or More Points
2024,701,md,R,0,0,0,653,552,101,0,16,638,176,376
2024,701,md,SUM,0,0,0,1181,1071,110,0,18,1163,331,740
2024,701,wt,N,0,0,0,198,142,56,0,3,195,11,131
2024,701,wt,R,0,0,0,742,465,278,0,55,685,69,396
2024,701,wt,SUM,0,0,0,940,606,333,0,57,880,80,527
2024,702,all_deer,N,0,0,0,449,393,53,3,11,438,115,278
2024,702,all_deer,R,0,0,0,752,575,178,0,31,722,195,377
2024,702,all_deer,SUM,0,0,0,1201,968,230,3,42,1160,310,655
2024,702,md,N,0,0,0,347,336,11,0,3,344,115,220
2024,702,md,R,0,0,0,472,396,77,0,18,455,155,238
2024,702,md,SUM,0,0,0,819,732,88,0,20,799,270,459
2024,702,wt,N,0,0,0,102,58,41,3,8,94,0,58
2024,702,wt,R,0,0,0,280,179,101,0,13,267,40,139
2024,702,wt,SUM,0,0,0,382,237,142,3,22,360,40,197
2024,703,all_deer,N,0,0,0,876,736,137,3,8,868,155,582
2024,703,all_deer,R,0,0,0,1360,1014,340,6,38,1316,173,841
2024,703,all_deer,SUM,0,0,0,2236,1750,477,9,46,2185,328,1423
2024,703,md,N,0,0,0,668,634,34,0,5,663,144,490
2024,703,md,R,0,0,0,753,652,98,3,12,735,145,507
2024,703,md,SUM,0,0,0,1421,1286,132,3,17,1398,289,997
2024,703,wt,N,0,0,0,208,102,103,3,3,205,11,92
2024,703,wt,R,0,0,0,607,362,242,3,26,582,28,334
2024,703,wt,SUM,0,0,0,815,464,346,6,28,787,38,426
2024,704,all_deer,N,0,0,0,1219,1125,94,0,24,1196,352,773
2024,704,all_deer,R,0,0,0,1069,856,202,11,28,1041,322,534
2024,704,all_deer,SUM,0,0,0,2288,1981,296,11,51,2237,674,1308
2024,704,md,N,0,0,0,927,915,12,0,11,916,323,592
2024,704,md,R,0,0,0,645,611,31,3,13,632,284,327
2024,704,md,SUM,0,0,0,1572,1526,42,3,24,1548,607,920
2024,704,wt,N,0,0,0,292,210,82,0,13,279,29,181
2024,704,wt,R,0,0,0,424,245,171,8,14,410,38,207
2024,704,wt,SUM,0,0,0,716,455,253,8,28,689,67,388
2024,705,all_deer,N,0,0,0,1581,1379,200,3,40,1541,386,993
2024,705,all_deer,R,0,0,0,692,559,133,0,7,681,201,358
2024,705,all_deer,SUM,0,0,0,2273,1938,333,3,47,2223,587,1351
2024,705,md,N,0,0,0,1018,996,22,0,13,1005,367,629
2024,705,md,R,0,0,0,356,329,27,0,0,356,155,174
2024,705,md,SUM,0,0,0,1374,1325,49,0,13,1361,522,804
2024,705,wt,N,0,0,0,563,383,178,3,27,537,18,364
2024,705,wt,R,0,0,0,336,230,106,0,7,325,46,183
2024,705,wt,SUM,0,0,0,899,612,284,3,34,862,65,548
2024,7XX,all_deer,N,0,0,0,8,8,0,0,0,8,8,0
2024,7XX,all_deer,R,0,0,0,35,31,4,0,0,35,6,25
2024,7XX,all_deer,SUM,0,0,0,43,39,4,0,0,43,14,25
2024,7XX,md,N,0,0,0,8,8,0,0,0,8,8,0
2024,7XX,md,R,0,0,0,28,28,0,0,0,28,6,22
2024,7XX,md,SUM,0,0,0,36,36,0,0,0,36,14,22
2024,7XX,wt,R,0,0,0,7,3,4,0,0,7,0,3
2024,7XX,wt,SUM,0,0,0,7,3,4,0,0,7,0,3
2024,Reg_1,all_deer,N,0,0,0,802,638,161,3,14,775,190,448
2024,Reg_1,all_deer,R,0,0,0,10851,8366,2457,28,364,10313,2785,5575
2024,Reg_1,all_deer,SUM,0,0,0,11653,9005,2618,31,377,11088,2975,6023
2024,Reg_1,md,N,0,0,0,151,149,2,0,3,148,58,92
2024,Reg_1,md,R,0,0,0,1068,1038,27,4,19,1043,466,572
2024,Reg_1,md,SUM,0,0,0,1219,1187,28,4,21,1191,524,663
2024,Reg_1,wt,N,0,0,0,651,489,159,3,11,627,132,357
2024,Reg_1,wt,R,0,0,0,9783,7328,2430,25,345,9270,2319,5003
2024,Reg_1,wt,SUM,0,0,0,10434,7818,2590,27,356,9897,2451,5360
2024,Reg_2,all_deer,N,0,0,0,619,482,137,0,60,559,195,287
2024,Reg_2,all_deer,R,0,0,0,9088,7032,2046,11,1065,7963,2698,4308
2024,Reg_2,all_deer,SUM,0,0,0,9707,7513,2183,11,1125,8522,2893,4595
2024,Reg_2,md,N,0,0,0,212,204,8,0,16,196,114,90
2024,Reg_2,md,R,0,0,0,1822,1674,148,0,66,1753,774,900
2024,Reg_2,md,SUM,0,0,0,2034,1878,156,0,81,1949,888,989
2024,Reg_2,wt,N,0,0,0,407,278,129,0,45,363,81,197
2024,Reg_2,wt,R,0,0,0,7266,5358,1897,11,999,6210,1923,3408
2024,Reg_2,wt,SUM,0,0,0,7673,5636,2026,11,1043,6573,2004,3605
2024,Reg_3,all_deer,N,0,0,0,2249,1686,560,3,113,2125,602,1085
2024,Reg_3,all_deer,R,0,0,0,13098,8851,4189,59,806,12113,3567,5272
2024,Reg_3,all_deer,SUM,0,0,0,15347,10537,4749,61,919,14238,4169,6357
2024,Reg_3,md,N,0,0,0,1430,1232,195,3,71,1353,511,721
2024,Reg_3,md,R,0,0,0,6272,5144,1105,23,323,5907,2716,2422
2024,Reg_3,md,SUM,0,0,0,7702,6376,1300,26,394,7260,3228,3142
2024,Reg_3,wt,N,0,0,0,819,454,365,0,42,771,91,364
2024,Reg_3,wt,R,0,0,0,6826,3707,3084,35,484,6206,851,2851
2024,Reg_3,wt,SUM,0,0,0,7645,4161,3449,35,526,6977,941,3214
2024,Reg_4,all_deer,N,0,0,0,2900,2135,762,2,100,2798,647,1489
2024,Reg_4,all_deer,R,0,0,0,15514,10810,4654,50,363,15059,3310,7478
2024,Reg_4,all_deer,SUM,0,0,0,18414,12945,5417,52,463,17857,3957,8967
2024,Reg_4,md,N,0,0,0,1721,1594,128,0,58,1661,541,1053
2024,Reg_4,md,R,0,0,0,7568,6103,1451,14,123,7427,2347,3750
2024,Reg_4,md,SUM,0,0,0,9290,7697,1579,14,180,9088,2888,4803
2024,Reg_4,wt,N,0,0,0,1178,542,635,2,42,1137,106,435
2024,Reg_4,wt,R,0,0,0,7946,4706,3203,36,241,7631,963,3728
2024,Reg_4,wt,SUM,0,0,0,9124,5248,3838,38,283,8768,1070,4163
2024,Reg_5,all_deer,N,0,0,0,866,702,164,0,40,825,209,493
2024,Reg_5,all_deer,R,0,0,0,7536,5420,2092,24,220,7260,2026,3369
2024,Reg_5,all_deer,SUM,0,0,0,8402,6122,2256,24,261,8085,2235,3862
2024,Reg_5,md,N,0,0,0,483,444,39,0,4,479,181,263
2024,Reg_5,md,R,0,0,0,3530,3030,497,3,49,3447,1409,1616
2024,Reg_5,md,SUM,0,0,0,4013,3474,536,3,53,3926,1590,1879
2024,Reg_5,wt,N,0,0,0,383,257,125,0,36,347,28,230
2024,Reg_5,wt,R,0,0,0,4006,2390,1595,21,172,3813,617,1753
2024,Reg_5,wt,SUM,0,0,0,4389,2647,1720,21,208,4159,645,1983
2024,Reg_6,all_deer,N,0,0,0,4392,3597,789,7,21,4371,888,2708
2024,Reg_6,all_deer,R,0,0,0,6409,4578,1824,7,120,6247,1148,3425
2024,Reg_6,all_deer,SUM,0,0,0,10801,8175,2612,14,141,10618,2036,6133
2024,Reg_6,md,N,0,0,0,3495,3026,467,2,13,3481,833,2193
2024,Reg_6,md,R,0,0,0,4000,3201,796,3,37,3943,964,2235
2024,Reg_6,md,SUM,0,0,0,7495,6227,1263,5,50,7425,1797,4428
2024,Reg_6,wt,N,0,0,0,898,571,322,5,8,890,55,516
2024,Reg_6,wt,R,0,0,0,2409,1377,1028,4,83,2304,184,1190
2024,Reg_6,wt,SUM,0,0,0,3306,1948,1349,9,91,3194,239,1706
2024,Reg_7,all_deer,N,0,0,0,5366,4698,653,14,90,5276,1303,3395
2024,Reg_7,all_deer,R,0,0,0,6229,4716,1493,20,215,5996,1335,3374
2024,Reg_7,all_deer,SUM,0,0,0,11595,9414,2147,34,305,11272,2638,6769
2024,Reg_7,md,N,0,0,0,3847,3731,116,0,37,3810,1222,2509
2024,Reg_7,md,R,0,0,0,3391,2966,419,6,65,3317,1055,1908
2024,Reg_7,md,SUM,0,0,0,7238,6697,535,6,101,7128,2277,4417
2024,Reg_7,wt,N,0,0,0,1519,967,537,14,53,1466,81,886
2024,Reg_7,wt,R,0,0,0,2838,1749,1075,14,150,2679,280,1466
2024,Reg_7,wt,SUM,0,0,0,4357,2717,1612,29,203,4145,362,2352
2024,Reg_X,all_deer,N,27768,178920,6,59,50,10,0,7,53,11,39
2024,Reg_X,all_deer,R,120089,968885,8,128,105,23,0,0,128,46,52
2024,Reg_X,all_deer,SUM,147857,1147806,8,187,155,33,0,7,181,57,92
2024,Reg_X,md,N,27768,178920,6,36,31,4,0,4,31,11,21
2024,Reg_X,md,R,120089,968885,8,62,59,3,0,0,62,31,28
2024,Reg_X,md,SUM,147857,1147806,8,97,90,7,0,4,93,41,49
2024,Reg_X,wt,N,27768,178920,6,24,18,5,0,3,21,0,18
2024,Reg_X,wt,R,120089,968885,8,66,46,20,0,0,66,16,25
2024,Reg_X,wt,SUM,147857,1147806,8,90,65,25,0,3,87,16,43
2024,State,all_deer,N,27768,178920,6,17252,13988,3236,29,445,16781,4044,9944
2024,State,all_deer,R,120089,968885,8,68853,49877,18777,199,3153,65079,16915,32853
2024,State,all_deer,SUM,147857,1147806,8,86106,63865,22013,228,3597,81860,20959,42797
2024,State,md,N,27768,178920,6,11374,10411,958,5,205,11161,3470,6941
2024,State,md,R,120089,968885,8,27713,23215,4445,53,680,26900,9763,13430
2024,State,md,SUM,147857,1147806,8,39087,33627,5403,58,885,38061,13233,20371
2024,State,wt,N,27768,178920,6,5878,3577,2278,24,239,5621,574,3003
2024,State,wt,R,120089,968885,8,41140,26661,14332,146,2473,38179,7152,19424
2024,State,wt,SUM,147857,1147806,8,47018,30238,16610,170,2712,43800,7726,22426
2024,XXX,all_deer,N,27768,178920,6,59,50,10,0,7,53,11,39
2024,XXX,all_deer,R,120089,968885,8,128,105,23,0,0,128,46,52
2024,XXX,all_deer,SUM,147857,1147806,8,187,155,33,0,7,181,57,92
2024,XXX,md,N,27768,178920,6,36,31,4,0,4,31,11,21
2024,XXX,md,R,120089,968885,8,62,59,3,0,0,62,31,28
2024,XXX,md,SUM,147857,1147806,8,97,90,7,0,4,93,41,49
2024,XXX,wt,N,27768,178920,6,24,18,5,0,3,21,0,18
2024,XXX,wt,R,120089,968885,8,66,46,20,0,0,66,16,25
2024,XXX,wt,SUM,147857,1147806,8,90,65,25,0,3,87,16,43
