id,year,hunt_code,success_rate,satisfaction,days_hunted,licenses_sold,source_file
1460,2019,DER-3-355,22.0,2.1,3.3,3.0,2019_2020-Deer-Harvest-Report.pdf
1461,2019,DER-1-351,51.0,3.7,3.1,444222.0,2019_2020-Deer-Harvest-Report.pdf
1462,2019,DER-2-357,17.0,3.2,5.2,10.0,2019_2020-Deer-Harvest-Report.pdf
1463,2019,DER-3-358,22.0,1.7,4.0,10.0,2019_2020-Deer-Harvest-Report.pdf
1464,2019,DER-2-363,28.0,3.7,7.7,150.0,2019_2020-Deer-Harvest-Report.pdf
1465,2019,DER-3-364,41.0,3.6,3.8,3.0,2019_2020-Deer-Harvest-Report.pdf
1466,2019,DER-1-359,50.0,3.4,3.0,45.0,2019_2020-Deer-Harvest-Report.pdf
1467,2019,DER-1-360,0.0,2.0,0.0,2.0,2019_2020-Deer-Harvest-Report.pdf
1468,2019,DER-3-368,38.0,3.6,2.9,3.0,2019_2020-Deer-Harvest-Report.pdf
1469,2019,DER-1-365,59.0,4.1,2.7,47.0,2019_2020-Deer-Harvest-Report.pdf
1470,2019,DER-1-373,40.0,3.6,3.4,90.0,2019_2020-Deer-Harvest-Report.pdf
1471,2019,DER-1-374,28.0,3.3,3.6,90.0,2019_2020-Deer-Harvest-Report.pdf
1472,2019,DER-2-375,21.0,3.5,8.1,100.0,2019_2020-Deer-Harvest-Report.pdf
1473,2019,DER-1-377,12.0,2.6,3.8,50.0,2019_2020-Deer-Harvest-Report.pdf
1474,2019,DER-1-382,33.0,2.7,3.8,15.0,2019_2020-Deer-Harvest-Report.pdf
1475,2019,DER-2-383,0.0,1.9,7.3,10.0,2019_2020-Deer-Harvest-Report.pdf
1476,2019,DER-1-389,21.0,2.9,3.5,85.0,2019_2020-Deer-Harvest-Report.pdf
1477,2019,DER-2-390,21.0,3.3,8.2,90.0,2019_2020-Deer-Harvest-Report.pdf
1478,2019,DER-2-393,14.0,3.7,5.9,10.0,2019_2020-Deer-Harvest-Report.pdf
1479,2019,DER-1-394,40.0,2.6,3.8,5.0,2019_2020-Deer-Harvest-Report.pdf
1480,2019,DER-1-395,67.0,3.7,4.0,1.0,2019_2020-Deer-Harvest-Report.pdf
1481,2019,DER-1-396,0.0,2.0,3.3,10.0,2019_2020-Deer-Harvest-Report.pdf
1482,2019,DER-1-397,20.0,2.1,3.9,10.0,2019_2020-Deer-Harvest-Report.pdf
1483,2019,DER-2-398,80.0,3.6,5.4,11.0,2019_2020-Deer-Harvest-Report.pdf
1484,2019,DER-1-513,60.0,4.6,3.2,18.0,2019_2020-Deer-Harvest-Report.pdf
1485,2019,DER-1-514,73.0,4.0,2.9,42.0,2019_2020-Deer-Harvest-Report.pdf
